Objra,Objdec,mangaid,plateifu
94.67569,44.80337,       4-907 ,   8102-9102 
246.238624146,39.5312045188,    1-210844 ,   8603-9102 
291.15461,39.26372,      4-7261 ,   8111-9102 
215.940812985,45.9311854386,    1-235611 ,   8326-9102 
164.00149,-2.8291584, 3-110152877 ,   8960-9102 
82.642406,12.773395,  7-26875542 ,   8887-9102 
192.33246,-2.779866,   7-9330644 ,   9014-9102 
82.955809,-0.57949331,  3-51013810 ,   9476-9102 
254.309797546,34.0240432727,    1-634328 ,   8613-9102 
83.034619,2.3562197,  3-45742821 ,   8905-9102 
228.176378785,27.7995586951,    1-436646 ,   9891-9102 
82.248378,4.0683317,  3-44020902 ,   8904-9102 
215.072632347,43.0627986743,    1-266328 ,   8333-9102 
260.183147872,28.708196877,    1-178550 ,   7962-9102 
179.38869,18.943078,   7-8293236 ,   9018-9102 
166.767438931,45.8221385038,    1-278057 ,   8257-9102 
203.850240471,27.9118899255,    1-626669 ,   8984-9102 
358.221930841,-0.382447349138,     1-29811 ,   8655-9102 
205.386543129,25.3121083012,    1-458248 ,   9881-9102 
290.90988,40.307899,  7-17510741 ,  10012-9102 
178.01817,0.485714,   7-8292710 ,   8930-9102 
112.003440278,41.9187683491,    1-548033 ,   8132-9102 
196.285279184,27.5128123401,    1-457223 ,   8949-9102 
248.397810272,48.37984791,     1-93455 ,   8483-9102 
20.923999,0.67636802, 3-104309088 ,   8683-9102 
192.36721,13.380633,   7-9144239 ,   8965-9102 
345.04912,58.5574,      27-211 ,   7999-9102 
277.78107,3.6519728,  3-44064597 ,   9120-9102 
40.681183,-13.222052, 3-103840838 ,   8663-9102 
64.72011,50.14599,     27-1182 ,   8041-9102 
55.1306220065,-6.43992508834,     1-51826 ,   8727-9102 
216.50715,50.636313, 3-150059683 ,   9005-9102 
172.430513229,51.2376634304,    1-149541 ,   8992-9102 
165.104138211,43.0196919506,    1-255959 ,   8274-9102 
179.2874,18.645018,   7-8274494 ,   8802-9102 
280.8702,-25.76355,  3-95522979 ,   9075-9102 
178.96596,19.671755,   7-8283388 ,   9019-9102 
135.090246354,27.9802657334,    1-386298 ,   9506-9102 
41.0222,52.93362,      27-958 ,   8038-9102 
87.691515,-0.18342761,  3-43433493 ,   8891-9102 
246.980181138,39.2588221446,    1-210774 ,   8312-9102 
209.90188,32.332731,  7-10333263 ,   9544-9102 
111.32117,1.946679,   7-2615398 ,   9530-9102 
53.05236,48.900526,  7-24516288 ,   9662-9102 
12.82829,40.46166,     4-15424 ,   8114-9102 
193.65316,41.870082, 3-133045559 ,   8796-9102 
165.104138211,43.0196919506,    1-255959 ,   8256-9102 
321.474041874,0.416058767769,    1-180039 ,   8615-9102 
218.35049,49.52662, 3-150182731 ,   9063-9102 
21.66997,85.794883,   3-1798497 ,   9083-9102 
71.68823,32.43167,     27-1372 ,   8043-9102 
238.373566349,27.389890108,      46-184 ,   9888-9102 
336.94812,66.878776,  3-21230554 ,   9262-9102 
81.106847,24.28515,  3-14121417 ,   8815-9102 
167.19939,11.698424,   7-7879880 ,   9682-9102 
127.19607,0.251811,   7-4193915 ,   8925-9102 
289.56354,-2.4388757,  3-72949561 ,   9116-9102 
234.541843983,57.6036530229,     1-90231 ,   8553-9102 
78.916294,49.465373,  7-26482626 ,   8705-9102 
93.098692,-6.0615282, 3-145895044 ,   8909-9102 
144.732148921,35.695160225,    1-301260 ,   8462-9102 
164.280223861,42.1593803339,    1-255695 ,   8451-9102 
119.692171282,50.459723286,    1-378749 ,   8715-9102 
178.95739,34.175023, 3-118212956 ,   8798-9102 
330.88902,55.268368,  7-21813121 ,   8692-9102 
176.18611,1.12443,     4-19466 ,   8265-9102 
286.28247,45.603066,  7-17132421 ,   9860-9102 
248.515175692,41.240257878,    1-135626 ,   8978-9102 
282.37537,-24.109407,  3-95263746 ,   9073-9102 
93.85668,44.87994,      4-1222 ,   8101-9102 
195.20083,42.113442,   7-9553060 ,   8797-9102 
282.81063,48.829059,  7-16559137 ,   8669-9102 
132.47222,11.051088,   7-4754090 ,   8975-9102 
156.860600422,37.8770425174,    1-274226 ,   8568-9102 
153.05813,26.737921, 3-131723125 ,   9669-9102 
84.554628,0.50816678,  3-46861708 ,   9473-9102 
14.51885,62.91662,      27-844 ,   8036-9102 
209.90188,32.332731,  7-10333263 ,   8912-9102 
284.0141,-9.8204992,  7-17049340 ,   9800-9102 
170.142155743,46.8245044229,    1-279252 ,   8946-9102 
83.526274,10.659298,  7-26877788 ,   8879-9102 
250.548892075,39.4554392222,    1-594641 ,   8588-9102 
16.457959,3.845157,   7-6798585 ,   8661-9102 
227.3712,37.09484,  7-11716111 ,   9772-9102 
10.935146,41.216983,        52-1 ,   9677-9102 
117.405273503,48.5156647136,    1-351575 ,   8239-9102 
116.660473878,26.4702171495,    1-145771 ,   8145-9102 
59.545547,11.130967,  7-25009610 ,   8686-9102 
330.84709,55.593769,  3-37523106 ,   8691-9102 
259.692351868,27.1744539632,    1-178342 ,   9085-9102 
151.233963795,46.7237362775,    1-147546 ,   8456-9102 
226.39051,22.124848, 3-142437299 ,   8914-9102 
209.21853,34.119587, 3-139462126 ,   9665-9102 
291.30477,-29.421474, 3-101756092 ,   9097-9102 
118.213683676,17.5600189237,    1-382306 ,   9492-9102 
130.933247421,22.962404952,    1-413103 ,   9493-9102 
79.87269,24.29246,     4-14460 ,   8119-9102 
142.58623,48.874194, 3-149693286 ,   9727-9102 
283.26885,47.201137,   3-4227759 ,   8668-9102 
133.54219135,24.7767405688,    1-386078 ,   9500-9102 
207.45444,40.53743,    1-559049 ,   8447-9102 
113.43547,5.290207,   7-2289426 ,   9531-9102 
85.832418,9.7758241,  3-28231426 ,   9482-9102 
86.37578,-0.50804281,  3-46306792 ,   8892-9102 
242.42372,22.695094,  7-12849743 ,   8970-9102 
137.441277003,41.9558696113,    1-217041 ,   8247-9102 
39.10123,46.83745,     27-1026 ,   8037-9102 
323.57803,50.50045,      27-179 ,   7996-9102 
291.65755,1.253699,  7-17423516 ,   8695-9102 
281.96223,43.495179,  7-16585965 ,   8673-9102 
117.038625786,43.5907001931,     1-43724 ,   8137-9102 
234.134706786,41.7992939146,    1-593934 ,   9872-9102 
119.929962507,42.1997784614,     1-44463 ,   8143-9102 
225.06885,21.810867,  7-11748226 ,   9980-9102 
227.58756,35.806222, 3-148660644 ,   9773-9102 
218.04507,48.782538, 3-149810701 ,   9006-9102 
82.2583,11.754078,  3-29827134 ,   8885-9102 
86.681691,-2.5869425,  3-49530091 ,   8895-9102 
291.99031,37.672689,  3-13612213 ,   8631-9102 
340.59842,44.497818,  3-72600991 ,   9301-9102 
164.3632,-2.2131557, 3-110207943 ,   8922-9102 
61.11389,36.29443,     27-1345 ,   8042-9102 
239.987945488,41.4777751316,    1-248357 ,   8313-9102 
281.96574,-24.971765,  7-16784623 ,   9074-9102 
82.445311,11.413604,  7-26905870 ,   8886-9102 
57.24838236,0.925977123341,    1-229060 ,   8086-9102 
126.81413,1.17791,   7-4484381 ,   8794-9102 
288.10748,-1.6350998,  3-69326833 ,   9977-9102 
82.779882,-1.0361095,  3-52506526 ,   9475-9102 
317.314914547,0.523469299067,    1-179679 ,   7964-9102 
83.604264,10.797244,  7-26939934 ,   8883-9102 
256.641390707,33.6929831578,    1-176947 ,   9883-9102 
210.35711,32.837156, 3-139461894 ,   9778-9102 
67.18978,50.4256,     27-1166 ,   8040-9102 
204.884524192,26.7775419978,   12-129609 ,   7495-9102 
62.69113,23.082878,  3-40428107 ,   8779-9102 
206.830271013,21.8338378511,    1-532459 ,   8320-9102 
119.611553119,44.0462231025,     1-44083 ,   8141-9102 
121.88361,38.55001,    1-122119 ,   9183-9102 
330.88902,55.268368,  7-21813121 ,   8693-9102 
230.812461084,30.9928422723,    1-315770 ,   9044-9102 
131.67138,13.153356,   7-4875142 ,   8972-9102 
177.524356507,50.4674415773,    1-175184 ,   8989-9102 
205.873396236,31.003217823,    1-416039 ,   8985-9102 
198.074427148,35.0098316725,    1-405588 ,   8323-9102 
259.91264,58.808719,  7-14616315 ,   9007-9102 
234.111533723,47.8547870822,    1-209199 ,   8485-9102 
56.503225,68.091256,       51-12 ,   9673-9102 
206.33545,0.73888999,     4-20899 ,   8266-9102 
115.365629992,29.6691774656,    1-152666 ,   8144-9102 
296.41023,11.989915,  7-18144282 ,   9978-9102 
171.065567027,51.7423071352,    1-149461 ,   8997-9102 
56.3891521567,-1.04690320706,     1-38775 ,   8156-9102 
50.009426,20.707452,  7-24532560 ,   8685-9102 
135.796438135,54.0643274543,     1-48760 ,   8721-9102 
316.61048,56.425731,  3-21196571 ,   9298-9102 
79.87269,24.29246,     4-14460 ,   8118-9102 
323.22412,12.256005,  3-94513898 ,   8706-9102 
243.21139,52.200458, 3-157005178 ,   8920-9102 
140.138730952,0.721057981925,     1-53952 ,   9512-9102 
225.94432,20.508459, 3-141046305 ,   9066-9102 
216.4177,57.946689, 3-152744900 ,   8962-9102 
292.39388,42.128481,  7-17814633 ,  10011-9102 
211.94856418,53.3704370372,    1-245472 ,   8309-9102 
165.910106905,45.17996731,    1-277257 ,   8993-9102 
119.520944232,49.4179395209,    1-351622 ,   8567-9102 
221.7753,-7.7980412, 3-115399024 ,   8968-9102 
313.63983,62.529025,  3-13397618 ,   8698-9102 
291.47807,0.53979,  7-17608584 ,   9126-9102 
260.346989853,55.876526099,     1-25911 ,   7991-9102 
139.427012288,44.1006868066,    1-137844 ,   8250-9102 
258.004155923,34.9611591596,    1-547039 ,   7958-9102 
41.63828,36.89113,     4-15010 ,   8113-9102 
156.966733085,46.0063699088,    1-586863 ,   8452-9102 
49.8456932706,0.823469663765,     1-38160 ,   8081-9102 
192.977010653,44.0934015539,    1-259160 ,   8317-9102 
34.988068,-6.0720573, 3-103404412 ,   8662-9102 
274.44289,-4.9993641,  3-54544624 ,   9115-9102 
131.206,12.78974,      4-3062 ,   8116-9102 
273.63364,5.8385902,  3-33558618 ,   8971-9102 
205.871373437,26.4935700094,    1-458499 ,   8983-9102 
121.886131979,30.8124577638,    1-146463 ,   8938-9102 
223.352619318,46.4855854915,    1-321725 ,   9033-9102 
138.56958,22.915022, 3-139927671 ,   8926-9102 
60.964641,35.605903,  7-25318723 ,   8665-9102 
241.398151375,44.2061255674,    1-209706 ,   9031-9102 
272.67191,-8.2919748,     3-89100 ,   8637-9102 
170.583304144,46.7013329603,    1-279083 ,   8466-9102 
119.858847863,32.9690705321,    1-153207 ,   9184-9102 
246.855144495,42.6797142778,    1-633969 ,   9029-9102 
164.577244988,21.2337410905,    1-487099 ,   8448-9102 
206.295787521,36.376280524,    1-418006 ,   8445-9102 
123.23127,54.34163,    1-379528 ,   8712-9102 
42.142438677,-0.549874110229,     1-36923 ,   8077-9102 
322.749438763,-0.000594045256683,    1-180135 ,   8616-9102 
273.92094,-3.9682057,  3-52028432 ,   9112-9102 
191.70034,-2.1219002, 3-109638551 ,   8917-9102 
289.99115,-29.536138, 3-101479746 ,   9099-9102 
289.13935,-2.6623953,  3-72947728 ,   9117-9102 
329.60907,46.087407,  3-53865154 ,   8678-9102 
254.397302719,39.2860887092,     1-96154 ,   8612-9102 
50.179936141,-1.0022917898,    1-109394 ,   8082-9102 
224.897977138,49.3274453749,    1-246614 ,   9865-9102 
174.18414,54.64984,    1-187866 ,   8995-9102 
51.8784000559,-1.12778304465,     1-38272 ,   8084-9102 
56.772558,68.052639,       51-29 ,   9674-9102 
186.211126212,45.2619113654,    1-258758 ,   8464-9102 
295.30618,45.706437,  7-18122015 ,   9304-9102 
163.98308,-3.866944,   7-7552324 ,   8961-9102 
83.183262,-0.33920459,  3-50520359 ,   9477-9102 
251.46429,-2.2240626, 3-140584206 ,   9009-9102 
297.13724,49.406374,  7-18004716 ,   9021-9102 
314.61343,34.916429,  3-48772710 ,   8689-9102 
51.4128904445,0.2421157762,     1-38461 ,   8085-9102 
314.5896,64.805191,  7-20001906 ,   9263-9102 
285.42751,-10.968381,  3-80949966 ,   9110-9102 
226.291453527,45.5607391688,    1-321895 ,   9034-9102 
288.86986,-2.8514912,  3-72946628 ,   9976-9102 
186.390313938,46.0671505696,    1-575826 ,   8263-9102 
291.51736,0.023219993,  7-17402783 ,   8694-9102 
116.552730888,21.9958622028,    1-584618 ,   8726-9102 
101.40151,23.307959,    7-706533 ,   8804-9102 
196.56296229,28.712201708,    1-403693 ,   8934-9102 
141.71324,48.701558, 3-149818543 ,   9775-9102 
132.602403362,53.8970342807,     1-47196 ,   8724-9102 
347.68383,42.586857,  7-22692403 ,   8687-9102 
85.317835,-12.006393,  53-1343492 ,   9676-9102 
80.989561,23.637671,  7-27186810 ,   8774-9102 
240.29318,5.1200346, 3-138981659 ,   8634-9102 
71.836963,31.983502,  3-15068962 ,   8666-9102 
217.157588642,50.7676497738,    1-197456 ,   9864-9102 
142.6717,55.452578,   7-5684524 ,   9689-9102 
124.547943346,26.6538857717,    1-230145 ,   8942-9102 
47.5812703826,0.0441144790254,     1-37904 ,   9194-9102 
126.278362587,25.9007850514,    1-298842 ,   9508-9102 
119.79886545,52.686961868,    1-379202 ,   8711-9102 
56.166555,25.44106,  3-46838610 ,   9257-9102 
84.96177,32.50293,     27-1506 ,   8044-9102 
315.399,36.192373,  3-47719140 ,   8688-9102 
323.02613,13.348267,  7-20654411 ,   9305-9102 
118.328543844,45.4620260271,     1-44219 ,   8138-9102 
351.2252,52.45152,      27-408 ,   7997-9102 
178.95739,34.175023, 3-118212956 ,   8816-9102 
137.983505636,27.8992697013,    1-386695 ,   8987-9102 
11.292063,41.523467,       52-18 ,   9678-9102 
145.56611,54.573268, 3-151067745 ,   9540-9102 
100.78205,7.05894,     27-1791 ,   8050-9102 
254.1332,10.408573,  7-13867165 ,   9679-9102 
86.397044,-1.4274566,  3-47970226 ,   8898-9102 
228.84155,66.2088,     4-16546 ,   8112-9102 
211.422653928,46.4274417048,    1-235306 ,   8325-9102 
83.227718,11.084096,  7-26856706 ,   8884-9102 
285.54555,17.909809,  3-30985805 ,   9295-9102 
65.428432,28.583033,  3-27664452 ,   9258-9102 
178.185,1.35864,     27-1859 ,   8051-9102 
132.12277,12.371948, 3-136195071 ,   8974-9102 
240.51438,7.367721,  7-12796508 ,   9807-9102 
227.71268,36.445337, 3-148921455 ,   9688-9102 
298.75973,48.096992,  7-18560689 ,   9022-9102 
291.04169,38.103479,  3-12457181 ,   9132-9102 
8.3308,55.38142,      27-758 ,   8000-9102 
242.472340567,26.6258918729,    1-265750 ,   9088-9102 
292.74907,30.719565,  3-21487681 ,   9306-9102 
184.60107,31.947066,       14-22 ,   7444-9102 
179.47147,18.652345,   7-8350113 ,   8801-9102 
241.28816,5.501129, 3-139906990 ,   8636-9102 
247.256607727,40.5348708,    1-135524 ,   9869-9102 
83.153431,10.422344,  7-26735244 ,   8881-9102 
142.99396,47.898019, 3-149189545 ,   9729-9102 
85.664317,14.840053,  7-27536329 ,   8805-9102 
116.50879,66.0187, 3-158878083 ,   9539-9102 
68.506472,0.074741681,  3-71694429 ,   8773-9102 
286.02038,-10.189349,  3-80533528 ,   9111-9102 
155.93644,15.94268,     4-13177 ,   8120-9102 
243.084888914,23.0020200482,    1-318334 ,   9095-9102 
235.910665084,43.8248209256,    1-247771 ,   9037-9102 
163.16664,48.932922, 3-142623277 ,   9805-9102 
209.21853,34.119587, 3-139462126 ,   9730-9102 
140.108891955,27.4981944096,    1-387014 ,   9505-9102 
67.13695,62.02586,   3-5240970 ,   8680-9102 
195.855550973,28.0140112833,    1-457147 ,   9876-9102 
242.955879685,49.2287127601,     1-92744 ,   8482-9102 
122.560990601,20.2072662101,    1-383319 ,   9490-9102 
132.37386,13.030725, 3-136474723 ,   8973-9102 
81.12736,-0.50254401,  7-26857214 ,   9478-9102 
57.9810771081,-6.62948614925,     1-51941 ,   8728-9102 
260.43009,56.956021,  7-14687144 ,   9071-9102 
296.21979,12.250382,  3-56709185 ,   9294-9102 
105.34534,25.0094,     27-1723 ,   8049-9102 
173.898574725,51.7585184922,    1-149721 ,   8996-9102 
75.36978,21.04646,     27-1633 ,   8046-9102 
245.258780459,31.7556833502,    1-323813 ,   9027-9102 
60.533578,25.716725,  3-39284461 ,   8780-9102 
289.68865,49.948748,  7-17461978 ,  10008-9102 
285.37772,17.623854,  3-30984376 ,   9004-9102 
298.04104,19.581436,  3-47597884 ,   9975-9102 
121.35772,40.1783,     1-72203 ,   9182-9102 
40.5600858575,0.8778073766,     1-36827 ,   8153-9102 
263.892581425,59.8899227545,     1-25740 ,   8624-9102 
340.10223,44.596916,  3-71623048 ,   8697-9102 
87.718098,0.26022389,  3-42230210 ,   8890-9102 
229.308914218,44.0180313812,    1-322113 ,   8552-9102 
192.87994,12.54825,     4-20459 ,   8269-9102 
286.13402,33.492931,  3-11887747 ,   9122-9102 
263.439318809,56.7085357468,    1-634800 ,   8626-9102 
23.328679,84.652339,  7-10218739 ,   9264-9102 
246.209997029,21.6138741605,    1-318621 ,   9050-9102 
136.019260559,41.3564313527,    1-217017 ,   8440-9102 
142.91873,26.80858,      4-2980 ,   8100-9102 
239.030589848,48.0308761201,    1-133941 ,   8486-9102 
116.742603976,42.320966989,     1-43687 ,   8140-9102 
286.06362,-9.6997942,  3-80112810 ,   9686-9102 
128.753560042,26.0573359726,    1-299016 ,   9507-9102 
205.011447114,40.4209145731,    1-260481 ,   8330-9102 
200.222837131,32.1907607473,    1-625513 ,   8442-9102 
84.227206,0.045810936,  3-48499962 ,   9474-9102 
42.571584,53.612662,  7-23802037 ,   8811-9102 
258.103581815,35.4455165239,    1-547185 ,   7957-9102 
171.251490671,22.514180073,    1-489884 ,   8338-9102 
228.84155,66.2088,     4-16546 ,   8271-9102 
190.19464,-2.2442854, 3-109409744 ,   8916-9102 
113.38123,5.3251281, 3-142989002 ,   9532-9102 
120.679260621,18.6319336183,    1-382736 ,   9491-9102 
65.410817,18.848655,  7-25685519 ,   8776-9102 
311.763804801,0.436777870611,    1-178823 ,   8623-9102 
235.208007294,38.5134589921,    1-236776 ,   8315-9102 
237.1354335,42.6198201118,    1-248096 ,   9038-9102 
218.36486701,46.4682615107,    1-321276 ,   9868-9102 
167.255562519,44.4118914506,    1-256301 ,   8258-9102 
292.4824,31.707036,  3-20135900 ,   9307-9102 
87.244135,43.342573,  7-27565882 ,   8814-9102 
129.030903791,25.1127272222,    1-385129 ,   9502-9102 
39.080819,27.834697,  3-69034949 ,   8807-9102 
142.58623,48.874194, 3-149693286 ,   9780-9102 
119.117532641,34.7525277078,    1-121598 ,   8717-9102 
8.39257,57.690413,  7-24691975 ,   8702-9102 
49.2492801128,-0.901200687731,     1-38075 ,   8080-9102 
178.377423705,52.6894508496,    1-150397 ,   8991-9102 
240.569310601,42.916899927,    1-248213 ,   9036-9102 
112.22135952,41.3078118442,    1-377125 ,   8131-9102 
319.271463809,9.9723035679,    1-113654 ,   8618-9102 
288.95183,46.607651,  7-17141056 ,   9803-9102 
223.710919656,30.9579986515,    1-373381 ,   9002-9102 
149.902123871,34.3202186073,    1-390277 ,   8944-9102 
142.45946,28.51484,      4-2373 ,   8099-9102 
118.852820823,26.9863497763,    1-145894 ,   8147-9102 
82.570204,0.21934398,  7-27022125 ,   8901-9102 
154.59451448,45.9546452378,    1-167627 ,   8454-9102 
288.10748,-1.6350998,  3-69326833 ,  10020-9102 
193.474720713,28.1866211975,    1-456471 ,   9863-9102 
341.80791,23.555264,  3-98414861 ,   8658-9102 
152.27565,24.804238, 3-130324010 ,   9681-9102 
84.678309,-6.18357,  7-27067568 ,   9660-9102 
240.51438,7.367721,  7-12796508 ,   9125-9102 
104.5851,-0.944914,    7-986892 ,   8803-9102 
51.75064,63.24314,      27-910 ,   8039-9102 
288.18656,43.305029,  7-17122828 ,   9079-9102 
65.278886,60.776141,   3-6260072 ,   8809-9102 
228.982653056,41.4311258774,    1-236303 ,   9871-9102 
82.588857,1.70271,  3-47966726 ,   8902-9102 
117.290420747,20.1376554735,    1-229470 ,   9497-9102 
85.575378,-7.5029742,  3-59154551 ,   9661-9102 
42.5421244387,-0.867115967443,     1-36878 ,   8078-9102 
78.595694,24.468402,  3-16103874 ,   9517-9102 
197.959465358,46.9327158022,    1-284522 ,   8318-9102 
255.27734,-21.531515, 3-125827648 ,   8557-9102 
322.59338,11.92673,     4-12660 ,   8121-9102 
62.9492551871,-5.91988380733,     1-52554 ,   8158-9102 
117.11645399,30.0690961635,    1-152777 ,   8936-9102 
84.341856,-3.1255681,  3-53513689 ,   9468-9102 
44.570156,37.15306,  3-46830399 ,   9521-9102 
215.4014,57.014148, 3-152275111 ,   8963-9102 
114.374149013,41.7372315854,    1-338555 ,   8566-9102 
85.568628,-1.4472028,  3-49020150 ,   8897-9102 
130.36775761,25.2344528405,    1-385547 ,   9501-9102 
317.374745914,10.0519434342,    1-113219 ,   7815-9102 
158.207632004,43.1739467984,    1-274593 ,   8253-9102 
240.10312,5.8330771, 3-139452198 ,   8635-9102 
84.750664,-7.8351121,  3-61388602 ,   9659-9102 
101.03389,0.38626302,    7-620567 ,   8782-9102 
212.097124042,52.9178125956,    1-197045 ,   8591-9102 
157.059621191,41.5698778924,    1-255236 ,   8455-9102 
